"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:1905477","positive regulation of protein localization to membrane","5/272","123/28832",0.040650406504065,4.30894308943089,3.58895509418698,0.00630852416449815,0.0419965556142953,0.0299979912023005,"Akt1/Akt2/Fnta/Lgals3/Pdcd5",5,"BP"
"GO:0000272","polysaccharide catabolic process","3/272","40/28832",0.075,7.95,4.29253739190229,0.00634091546020815,0.0419965556142953,0.0299979912023005,"Gaa/Hmgb1/Pygm",3,"BP"
"GO:0032232","negative regulation of actin filament bundle assembly","3/272","40/28832",0.075,7.95,4.29253739190229,0.00634091546020815,0.0419965556142953,0.0299979912023005,"Cfl1/Coro2b/F11r",3,"BP"
"GO:0086004","regulation of cardiac muscle cell contraction","3/272","40/28832",0.075,7.95,4.29253739190229,0.00634091546020815,0.0419965556142953,0.0299979912023005,"Atp2a1/Cav1/Sri",3,"BP"
"GO:0034163","regulation of toll-like receptor 9 signaling pathway","2/272","13/28832",0.153846153846154,16.3076923076923,5.38737430103496,0.00645791895009761,0.0424498920460364,0.0303218078127852,"Hmgb1/Ppt1",2,"BP"
"GO:0044857","plasma membrane raft organization","2/272","13/28832",0.153846153846154,16.3076923076923,5.38737430103496,0.00645791895009761,0.0424498920460364,0.0303218078127852,"Cav1/Emp2",2,"BP"
"GO:0071493","cellular response to UV-B","2/272","13/28832",0.153846153846154,16.3076923076923,5.38737430103496,0.00645791895009761,0.0424498920460364,0.0303218078127852,"Crip1/Mfap4",2,"BP"
"GO:1990314","cellular response to insulin-like growth factor stimulus","2/272","13/28832",0.153846153846154,16.3076923076923,5.38737430103496,0.00645791895009761,0.0424498920460364,0.0303218078127852,"Cfl1/Fbn1",2,"BP"
"GO:0045834","positive regulation of lipid metabolic process","6/272","175/28832",0.0342857142857143,3.63428571428571,3.41115726908285,0.00648902900814603,0.0425743610534459,0.0304107155847349,"Akt1/Akt2/Apoh/Ces1c/Nucb2/Prkcd",6,"BP"
"GO:0032869","cellular response to insulin stimulus","8/272","290/28832",0.0275862068965517,2.92413793103448,3.21386923698094,0.00653651309490575,0.0428055923087741,0.0305758832529299,"Akt1/Akt2/Akt3/Nucb2/Pip4k2c/Prkcd/Ret/Vamp2",8,"BP"
"GO:0006469","negative regulation of protein kinase activity","6/272","176/28832",0.0340909090909091,3.61363636363636,3.39413347501389,0.00666635818473225,0.043501421236118,0.031072911395725,"Akt1/Cav1/Coro1c/Dusp3/Fabp4/Prkcd",6,"BP"
"GO:0031400","negative regulation of protein modification process","10/272","418/28832",0.0239234449760766,2.53588516746411,3.08685267543322,0.006684317509859,0.043501421236118,0.031072911395725,"Akt1/Cav1/Coro1c/Dusp3/Fabp4/Myadm/Prkcd/Ptgis/Rps7/Usp4",10,"BP"
"GO:0030239","myofibril assembly","4/272","79/28832",0.0506329113924051,5.36708860759494,3.79314260722691,0.00669252634401815,0.043501421236118,0.031072911395725,"Mybpc2/Myh11/Myl9/Tpm1",4,"BP"
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","4/272","79/28832",0.0506329113924051,5.36708860759494,3.79314260722691,0.00669252634401815,0.043501421236118,0.031072911395725,"Cav1/Efemp2/Gna13/Tpm1",4,"BP"
"GO:0033555","multicellular organismal response to stress","5/272","125/28832",0.04,4.24,3.54275659834609,0.00674487660408812,0.0437572253302375,0.0312556313557948,"Akt1/Calca/Fbxl20/Ret/Thbs1",5,"BP"
"GO:0010591","regulation of lamellipodium assembly","3/272","41/28832",0.0731707317073171,7.75609756097561,4.22468827564364,0.00679444476817815,0.0437572253302375,0.0312556313557948,"Abi2/Cfl1/Dnm2",3,"BP"
"GO:0090049","regulation of cell migration involved in sprouting angiogenesis","3/272","41/28832",0.0731707317073171,7.75609756097561,4.22468827564364,0.00679444476817815,0.0437572253302375,0.0312556313557948,"Akt3/Rhoj/Thbs1",3,"BP"
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","3/272","41/28832",0.0731707317073171,7.75609756097561,4.22468827564364,0.00679444476817815,0.0437572253302375,0.0312556313557948,"C1qbp/Dnm2/Myadm",3,"BP"
"GO:2000191","regulation of fatty acid transport","3/272","41/28832",0.0731707317073171,7.75609756097561,4.22468827564364,0.00679444476817815,0.0437572253302375,0.0312556313557948,"Akt1/Akt2/Thbs1",3,"BP"
"GO:0006839","mitochondrial transport","6/272","177/28832",0.0338983050847458,3.59322033898305,3.37723319618044,0.0068471782321954,0.0440157762463002,0.0314403133610675,"Akt1/Camk2a/Ghitm/Mpc2/Mtch2/Pdcd5",6,"BP"
"GO:0046890","regulation of lipid biosynthetic process","7/272","233/28832",0.0300429184549356,3.18454935622318,3.26737966232374,0.00686125827496787,0.0440253581423168,0.0314471576755167,"Akt1/C3/Ces1c/Erlin2/Lpcat3/Prkcd/Sod1",7,"BP"
"GO:0010324","membrane invagination","4/272","80/28832",0.05,5.3,3.75850058960168,0.00699356587439232,0.0446999779464476,0.0319290362165827,"C3/Cd36/Spire2/Thbs1",4,"BP"
"GO:0072665","protein localization to vacuole","4/272","80/28832",0.05,5.3,3.75850058960168,0.00699356587439232,0.0446999779464476,0.0319290362165827,"Akt1/Lamp2/Rraga/Rragc",4,"BP"
"GO:0032868","response to insulin","9/272","356/28832",0.0252808988764045,2.67977528089888,3.11223151676036,0.00700751176964033,0.0446999779464476,0.0319290362165827,"Akt1/Akt2/Akt3/Nucb2/Pip4k2c/Prkcd/Ret/Scly/Vamp2",9,"BP"
"GO:1903050","regulation of proteolysis involved in protein catabolic process","7/272","234/28832",0.0299145299145299,3.17094017094017,3.25404201571918,0.00701752584861302,0.0446999779464476,0.0319290362165827,"Akt1/Cav1/Csnk1a1/Psme2/Ptk2/Rps7/Tgfb1i1",7,"BP"
"GO:0051017","actin filament bundle assembly","6/272","178/28832",0.0337078651685393,3.57303370786517,3.36045475216591,0.00703152735710062,0.0447077293959652,0.0319345730495689,"Cfl1/Coro2b/Dnm2/F11r/Spire2/Tpm1",6,"BP"
"GO:0014897","striated muscle hypertrophy","5/272","127/28832",0.0393700787401575,4.17322834645669,3.49751522409504,0.00720193307342267,0.0457080942972034,0.0326491301618722,"Mlip/Pdlim5/Ptk2/Rock1/Sorbs2",5,"BP"
"GO:0032373","positive regulation of sterol transport","3/272","42/28832",0.0714285714285714,7.57142857142857,4.15909468900472,0.00726677727219136,0.0457872434609967,0.0327056661297489,"Abca8a/Cav1/Ces1c",3,"BP"
"GO:0032376","positive regulation of cholesterol transport","3/272","42/28832",0.0714285714285714,7.57142857142857,4.15909468900472,0.00726677727219136,0.0457872434609967,0.0327056661297489,"Abca8a/Cav1/Ces1c",3,"BP"
"GO:0042832","defense response to protozoan","3/272","42/28832",0.0714285714285714,7.57142857142857,4.15909468900472,0.00726677727219136,0.0457872434609967,0.0327056661297489,"Bpgm/Nras/Pf4",3,"BP"
"GO:1903421","regulation of synaptic vesicle recycling","3/272","42/28832",0.0714285714285714,7.57142857142857,4.15909468900472,0.00726677727219136,0.0457872434609967,0.0327056661297489,"Rock1/Tor1a/Vamp2",3,"BP"
"GO:0033138","positive regulation of peptidyl-serine phosphorylation","4/272","81/28832",0.0493827160493827,5.23456790123457,3.72443446450925,0.00730341887554062,0.0458528829582864,0.0327525521906036,"Akt1/Akt2/Cav1/Ret",4,"BP"
"GO:0062208","positive regulation of pattern recognition receptor signaling pathway","4/272","81/28832",0.0493827160493827,5.23456790123457,3.72443446450925,0.00730341887554062,0.0458528829582864,0.0327525521906036,"Cav1/Cd36/Hmgb1/Tab1",4,"BP"
"GO:0010821","regulation of mitochondrion organization","5/272","128/28832",0.0390625,4.140625,3.47524207065975,0.0074383767166401,0.0464257410514932,0.0331617427013209,"Akt1/Ghitm/Marchf5/Mtch2/Pdcd5",5,"BP"
"GO:0001765","membrane raft assembly","2/272","14/28832",0.142857142857143,15.1428571428571,5.16540593769666,0.0074875944961516,0.0464257410514932,0.0331617427013209,"Cav1/Emp2",2,"BP"
"GO:0003093","regulation of glomerular filtration","2/272","14/28832",0.142857142857143,15.1428571428571,5.16540593769666,0.0074875944961516,0.0464257410514932,0.0331617427013209,"Coro2b/Emp2",2,"BP"
"GO:0045792","negative regulation of cell size","2/272","14/28832",0.142857142857143,15.1428571428571,5.16540593769666,0.0074875944961516,0.0464257410514932,0.0331617427013209,"Akt1/Cfl1",2,"BP"
"GO:0048548","regulation of pinocytosis","2/272","14/28832",0.142857142857143,15.1428571428571,5.16540593769666,0.0074875944961516,0.0464257410514932,0.0331617427013209,"Cav1/Ppt1",2,"BP"
"GO:0051917","regulation of fibrinolysis","2/272","14/28832",0.142857142857143,15.1428571428571,5.16540593769666,0.0074875944961516,0.0464257410514932,0.0331617427013209,"Apoh/Thbs1",2,"BP"
"GO:1904393","regulation of skeletal muscle acetylcholine-gated channel clustering","2/272","14/28832",0.142857142857143,15.1428571428571,5.16540593769666,0.0074875944961516,0.0464257410514932,0.0331617427013209,"Fnta/Sorbs2",2,"BP"
"GO:0051168","nuclear export","6/272","181/28832",0.0331491712707182,3.51381215469613,3.31083410637261,0.00760613002392763,0.0469940577626766,0.0335676893189144,"Alyref/Camk1/Rae1/Ran/Ssb/Xpo5",6,"BP"
"GO:0061572","actin filament bundle organization","6/272","181/28832",0.0331491712707182,3.51381215469613,3.31083410637261,0.00760613002392763,0.0469940577626766,0.0335676893189144,"Cfl1/Coro2b/Dnm2/F11r/Spire2/Tpm1",6,"BP"
"GO:0014896","muscle hypertrophy","5/272","129/28832",0.0387596899224806,4.10852713178295,3.45319477799835,0.00768017726622021,0.0473678657847832,0.0338346990675588,"Mlip/Pdlim5/Ptk2/Rock1/Sorbs2",5,"BP"
"GO:0007159","leukocyte cell-cell adhesion","10/272","427/28832",0.0234192037470726,2.4824355971897,3.01181005745846,0.00770821491569904,0.0474570907749992,0.0338984321626276,"Akt1/Cav1/Dusp3/Ephb6/F11r/Hmgb1/Lgals3/Pf4/Rock1/Thbs1",10,"BP"
"GO:0030866","cortical actin cytoskeleton organization","3/272","43/28832",0.0697674418604651,7.3953488372093,4.09562683332575,0.00775809248977763,0.0476802274811114,0.0340578179229346,"Coro1c/Fmnl1/Rock1",3,"BP"
"GO:0031397","negative regulation of protein ubiquitination","4/272","83/28832",0.0481927710843374,5.10843373493976,3.65796179199717,0.00794998190073044,0.048688418050533,0.0347779648823548,"Akt1/Cav1/Rps7/Usp4",4,"BP"
"GO:1901880","negative regulation of protein depolymerization","4/272","83/28832",0.0481927710843374,5.10843373493976,3.65796179199717,0.00794998190073044,0.048688418050533,0.0347779648823548,"Capza1/Capza2/Cfl1/Tpm1",4,"BP"
"GO:0070371","ERK1 and ERK2 cascade","9/272","364/28832",0.0247252747252747,2.62087912087912,3.03709267786929,0.00804502363141966,0.0491843490193611,0.0351322066200936,"C3/Cav1/Cd36/Dstyk/Dusp3/Eif3a/Fga/Hmgb1/Nptn",9,"BP"
"GO:0006413","translational initiation","5/272","131/28832",0.0381679389312977,4.04580152671756,3.40976098375476,0.00818008652739974,0.0497874648674265,0.0355630101381344,"Akt2/Bzw2/Eif3a/Eif3l/Eif5b",5,"BP"
"GO:0010657","muscle cell apoptotic process","5/272","131/28832",0.0381679389312977,4.04580152671756,3.40976098375476,0.00818008652739974,0.0497874648674265,0.0355630101381344,"Apoh/Camk2a/Cav1/Eif5a/Fndc1",5,"BP"
"GO:0050679","positive regulation of epithelial cell proliferation","7/272","241/28832",0.029045643153527,3.07883817427386,3.1626398244369,0.00818638613061774,0.0497874648674265,0.0355630101381344,"Akt1/Akt3/Cav1/Ecm1/Hmgb1/Nme2/Nras",7,"BP"
"GO:0003779","actin binding","22/265","455/28366",0.0483516483516484,5.17563342318059,8.71954470354923,4.08900607707751e-10,2.49838271309436e-07,1.82498797545354e-07,"Adss1/Capza1/Capza2/Cfl1/Cnn3/Coro1c/Coro2b/Coro6/Fmnl1/Mybpc2/Myh11/Myh4/Mylk/Palld/Pdlim5/Ptk2/Smtn/Spire2/Tnnc2/Tpm1/Tpm2/Tpm3",22,"MF"
"GO:0051015","actin filament binding","14/265","221/28366",0.0633484162895928,6.78091009988901,8.37809285587645,2.44942654270806e-08,7.48299808797312e-06,5.46608870583272e-06,"Adss1/Capza1/Capza2/Cfl1/Cnn3/Coro1c/Coro2b/Coro6/Fmnl1/Myh11/Myh4/Tpm1/Tpm2/Tpm3",14,"MF"
"GO:0005201","extracellular matrix structural constituent","11/265","142/28366",0.0774647887323944,8.29194791389848,8.45925061758328,1.04158221593902e-07,2.12135577979579e-05,1.5495819633619e-05,"Bgn/Col6a6/Creld1/Ecm1/Efemp2/Fbn1/Fga/Mfap4/Mfge8/Thbs1/Tnc",11,"MF"
"GO:0003729","mRNA binding","17/265","409/28366",0.0415647921760391,4.44915809383217,6.8231185191709,3.63320470348997e-07,5.54972018458092e-05,4.05389156389407e-05,"Alyref/Atxn2l/C1qbp/Cryz/Eef1a1/Eif3a/Exosc8/Fus/G3bp2/Hnrnpa0/Lsm8/Nudt21/Rps26/Rps7/Ssb/Tdrd7/Xpo5",17,"MF"
"GO:0019001","guanyl nucleotide binding","16/265","388/28366",0.0412371134020619,4.41408286325618,6.57559461298655,8.94828236889731e-07,9.1123342123271e-05,6.65626618317976e-05,"Adss1/Arf5/Arl3/Dnm2/Eef1a1/Eif5b/Gna11/Gna13/Gucy1a1/Gucy1b1/Nme2/Nras/Ran/Rhoj/Rraga/Rragc",16,"MF"
"GO:0032561","guanyl ribonucleotide binding","16/265","388/28366",0.0412371134020619,4.41408286325618,6.57559461298655,8.94828236889731e-07,9.1123342123271e-05,6.65626618317976e-05,"Adss1/Arf5/Arl3/Dnm2/Eef1a1/Eif5b/Gna11/Gna13/Gucy1a1/Gucy1b1/Nme2/Nras/Ran/Rhoj/Rraga/Rragc",16,"MF"
"GO:0050839","cell adhesion molecule binding","14/265","313/28366",0.0447284345047923,4.78779914401109,6.54369272706107,1.69417881831951e-06,0.000145118283137386,0.000106004224395299,"Cd9/Cdh2/Emp2/F11r/Fbn1/Fga/Hmgb1/Mfge8/Ndrg1/Nptn/Ptk2/Thbs1/Tnc/Tspan8",14,"MF"
"GO:0005525","GTP binding","15/265","363/28366",0.0413223140495868,4.42320286917199,6.37436772162878,1.92304570499876e-06,0.000145118283137386,0.000106004224395299,"Adss1/Arf5/Arl3/Dnm2/Eef1a1/Eif5b/Gna11/Gna13/Gucy1a1/Gucy1b1/Nras/Ran/Rhoj/Rraga/Rragc",15,"MF"
"GO:0005178","integrin binding","10/265","155/28366",0.0645161290322581,6.90590383444918,7.15972634307503,2.13758518532974e-06,0.000145118283137386,0.000106004224395299,"Cd9/Emp2/F11r/Fbn1/Hmgb1/Mfge8/Ptk2/Thbs1/Tnc/Tspan8",10,"MF"
"GO:0051020","GTPase binding","14/265","337/28366",0.0415430267062315,4.44682828509042,6.1813628862935,3.99230516702026e-06,0.000243929845704938,0.000178182883243851,"Abi2/Atp6ap1/Cav1/Cdc42ep2/Coro1c/Fmnl1/Kif3b/Marchf5/Ndrg1/Rbsn/Rock1/Rragc/Sod1/Xpo5",14,"MF"
"GO:0003924","GTPase activity","13/265","307/28366",0.0423452768729642,4.53270235388114,6.04357038465615,7.20998561686165e-06,0.00040048192835477,0.000292539129334865,"Adss1/Arf5/Arl3/Dnm2/Eef1a1/Eif5b/Gna11/Gna13/Nras/Ran/Rhoj/Rraga/Rragc",13,"MF"
"GO:0016829","lyase activity","10/265","199/28366",0.050251256281407,5.37897032331469,6.01979478930162,1.94255778583593e-05,0.000989085672621462,0.000722495176486347,"Aldoa/Aldoart2/Gucy1a1/Gucy1b1/Hal/Hmgb1/Kyat3/Pam/Ptgis/Scly",10,"MF"
"GO:0031267","small GTPase binding","12/265","297/28366",0.0404040404040404,4.32490947207928,5.59368521826505,2.57753188241405e-05,0.0012114399847346,0.000884917828456322,"Abi2/Atp6ap1/Cav1/Cdc42ep2/Coro1c/Fmnl1/Kif3b/Ndrg1/Rbsn/Rock1/Sod1/Xpo5",12,"MF"
"GO:0004857","enzyme inhibitor activity","14/265","439/28366",0.0318906605922551,3.41362444664117,4.94929404924618,7.43082970481879e-05,0.00324302639260306,0.00236892616153622,"Akt1/C1qbp/C3/Calu/Cav1/Cstb/Itih4/Kng2/Ppp1r12b/Rps7/Sbf1/Serpina1e/Serpina6/Thbs1",14,"MF"
"GO:0000049","tRNA binding","6/265","79/28366",0.0759493670886076,8.12973489371865,6.16235800938386,9.86869681565553e-05,0.00384008438925587,0.0028050577673262,"Eef1a1/Eif5b/Hsd17b10/Ssb/Thumpd3/Xpo5",6,"MF"
"GO:0019903","protein phosphatase binding","9/265","197/28366",0.0456852791878173,4.89022124317594,5.32077804344392,0.00010529170578681,0.00384008438925587,0.0028050577673262,"Akt1/Anapc4/Cdh2/Cfl1/Cttnbp2nl/Lgals3/Ppp6r3/Ptk2/Sod1",9,"MF"
"GO:0005516","calmodulin binding","9/265","198/28366",0.0454545454545455,4.86552315608919,5.30049356702718,0.000109419873740659,0.00384008438925587,0.0028050577673262,"Akt1/Camk1/Camk2a/Cnn3/Eef1a1/Myh11/Myh4/Mylk/Vamp2",9,"MF"
"GO:0005539","glycosaminoglycan binding","10/265","246/28366",0.040650406504065,4.35128087129928,5.12653782967118,0.000115512490469189,0.00384008438925587,0.0028050577673262,"Apoh/Bgn/C1qbp/Efemp2/Fbn1/Fstl1/Hmgb1/Pdcd5/Pf4/Thbs1",10,"MF"
"GO:0019902","phosphatase binding","10/265","247/28366",0.0404858299595142,4.33366434955313,5.11003476644976,0.000119413426179806,0.00384008438925587,0.0028050577673262,"Akt1/Anapc4/Cdh2/Cfl1/Cttnbp2nl/Lgals3/Ppp6r3/Ptk2/Sbf2/Sod1",10,"MF"
"GO:0008201","heparin binding","8/265","175/28366",0.0457142857142857,4.89332614555256,5.01692967430697,0.000253031556408275,0.00773011404827281,0.00564659894300572,"Apoh/Efemp2/Fbn1/Fstl1/Hmgb1/Pdcd5/Pf4/Thbs1",8,"MF"
"GO:0005080","protein kinase C binding","5/265","62/28366",0.0806451612903226,8.63237979306147,5.84232017047945,0.000287136513182485,0.00835430521688086,0.00610255045560769,"Akt1/Akt2/Akt3/C1qbp/Pdlim5",5,"MF"
"GO:0005484","SNAP receptor activity","4/265","36/28366",0.111111111111111,11.893501048218,6.35109905248111,0.000346675483450494,0.00962812365401144,0.00703303373124447,"Stx18/Stx8/Vamp2/Vamp8",4,"MF"
"GO:0030280","structural constituent of skin epidermis","4/265","38/28366",0.105263157894737,11.2675273088381,6.15039702400227,0.000428112352786764,0.0113728977196832,0.00830753490075918,"Krt6a/Krt76/Krt78/Krt79",4,"MF"
"GO:0004303","estradiol 17-beta-dehydrogenase [NAD(P)+] activity","3/265","17/28366",0.176470588235294,18.8896781354051,7.16492352224207,0.000497527975299584,0.0126662330378352,0.00925227462837823,"Akr1b10/Akr1b8/Hsd17b10",3,"MF"
"GO:0003774","cytoskeletal motor activity","7/265","150/28366",0.0466666666666667,4.99527044025157,4.76428279057306,0.000542814917857642,0.0130029482473029,0.00949823422664559,"Dnm2/Eif5b/Kif3b/Myh11/Myh4/Rraga/Rragc",7,"MF"
"GO:0061791","GTPase motor activity","4/265","41/28366",0.0975609756097561,10.4430740911183,5.87589206721126,0.000574598367720423,0.0130029482473029,0.00949823422664559,"Dnm2/Eif5b/Rraga/Rragc",4,"MF"
"GO:1990606","membrane scission GTPase motor activity","4/265","41/28366",0.0975609756097561,10.4430740911183,5.87589206721126,0.000574598367720423,0.0130029482473029,0.00949823422664559,"Dnm2/Eif5b/Rraga/Rragc",4,"MF"
"GO:0008200","ion channel inhibitor activity","4/265","43/28366",0.0930232558139535,9.95734971478719,5.70817889402607,0.000690058181536177,0.0150580553185216,0.0109994236455391,"Cav1/Lamp2/Stx8/Vamp8",4,"MF"
"GO:0032794","GTPase activating protein binding","3/265","20/28366",0.15,16.0562264150943,6.54091773302788,0.000816988466128037,0.0167217858247542,0.0122147251093045,"Akt1/Camk2a/Fmnl1",3,"MF"
"GO:0016248","channel inhibitor activity","4/265","45/28366",0.0888888888888889,9.51480083857443,5.55111088518194,0.000821036947205606,0.0167217858247542,0.0122147251093045,"Cav1/Lamp2/Stx8/Vamp8",4,"MF"
"GO:0061134","peptidase regulator activity","9/265","263/28366",0.0342205323193916,3.66301743310137,4.21336405118711,0.000874466978081467,0.0172354620518637,0.0125899490222934,"C3/Cav1/Cstb/Itih4/Kng2/Psme2/Serpina1e/Serpina6/Thbs1",9,"MF"
"GO:0141110","transporter inhibitor activity","4/265","47/28366",0.0851063829787234,9.10991569650743,5.40355722807956,0.000968635047998106,0.018166797971778,0.0132702598674027,"Cav1/Lamp2/Stx8/Vamp8",4,"MF"
"GO:0004674","protein serine/threonine kinase activity","12/265","441/28366",0.0272108843537415,2.91269413425748,3.9311686274989,0.00098118548783744,0.018166797971778,0.0132702598674027,"Akt1/Akt2/Akt3/Camk1/Camk2a/Csnk1a1/Dstyk/Mylk/Nme2/Prkcd/Rock1/Trio",12,"MF"
"GO:0050998","nitric-oxide synthase binding","3/265","22/28366",0.136363636363636,14.5965694682676,6.19531738543122,0.00108852962760114,0.0191872802107271,0.0140156892227552,"Cav1/Cdh2/Dnm2",3,"MF"
"GO:0019003","GDP binding","5/265","83/28366",0.0602409638554217,6.4482837008411,4.82713524355313,0.0010991077043788,0.0191872802107271,0.0140156892227552,"Arl3/Nme2/Nras/Ran/Rragc",5,"MF"
"GO:0003730","mRNA 3'-UTR binding","6/265","125/28366",0.048,5.13799245283019,4.50254548492673,0.0011660529121819,0.0197905091484205,0.0144563285019042,"Cryz/Exosc8/Fus/Hnrnpa0/Nudt21/Rps7",6,"MF"
"GO:0061135","endopeptidase regulator activity","8/265","222/28366",0.036036036036036,3.85735169131396,4.1505028607614,0.00120886647253269,0.019962632830202,0.0145820592988296,"C3/Cstb/Itih4/Kng2/Psme2/Serpina1e/Serpina6/Thbs1",8,"MF"
"GO:0141108","transporter regulator activity","7/265","173/28366",0.0404624277456647,4.33115934125859,4.26777245804314,0.00125370718292292,0.0201582918096291,0.0147249818714493,"Akt1/Atp6ap1/Cav1/Fxyd2/Lamp2/Stx8/Vamp8",7,"MF"
"GO:0003735","structural constituent of ribosome","7/265","176/28366",0.0397727272727273,4.25733276157804,4.20944041832927,0.00138410520630834,0.0216843148988307,0.0158396925094396,"Dap3/Rpl4/Rps19/Rps23/Rps26/Rps7/Rps9",7,"MF"
"GO:0008135","translation factor activity, RNA binding","5/265","92/28366",0.0543478260869565,5.8174733388023,4.49441374582796,0.00173949117379394,0.0260381178067961,0.0190200050824043,"Eef1a1/Eif3a/Eif3l/Eif5a/Eif5b",5,"MF"
"GO:0070279","vitamin B6 binding","4/265","55/28366",0.0727272727272727,7.78483704974271,4.89098808748221,0.00174723867443313,0.0260381178067961,0.0190200050824043,"Gcat/Kyat3/Pygm/Scly",4,"MF"
"GO:0180051","translation factor activity","5/265","94/28366",0.0531914893617021,5.69369731031714,4.42643593878369,0.00191258176158744,0.0278235108649982,0.0203241771156159,"Eef1a1/Eif3a/Eif3l/Eif5a/Eif5b",5,"MF"
"GO:0003925","G protein activity","4/265","57/28366",0.0701754385964912,7.51168487255875,4.77883440976356,0.00199441291383366,0.0278240658889097,0.0203245825426785,"Gna11/Gna13/Nras/Ran",4,"MF"
"GO:0004725","protein tyrosine phosphatase activity","5/265","95/28366",0.0526315789473684,5.63376365441907,4.39317536471181,0.00200369705255651,0.0278240658889097,0.0203245825426785,"Acp3/Dusp3/Ptk2/Ptp4a1/Ptpmt1",5,"MF"
"GO:0002020","protease binding","7/265","190/28366",0.0368421052631579,3.94363455809335,3.95343376835024,0.00213872450522786,0.0282586359282159,0.0206420219373995,"Aldoa/Cstb/Ecm1/Kng2/Serpina1e/Sri/Thbs1",7,"MF"
"GO:0141003","histone H2AX kinase activity","10/265","359/28366",0.0278551532033426,2.98165764440006,3.66940796208028,0.00215293745942451,0.0282586359282159,0.0206420219373995,"Akt1/Akt2/Akt3/Csnk1a1/Dstyk/Prkcd/Ptk2/Ret/Rock1/Trio",10,"MF"
"GO:0019842","vitamin binding","6/265","142/28366",0.0422535211267606,4.52288068030826,4.08682713075462,0.0022310216166883,0.0282586359282159,0.0206420219373995,"Akr1b8/Gcat/Kyat3/Pam/Pygm/Scly",6,"MF"
"GO:0106310","protein serine kinase activity","10/265","362/28366",0.0276243093922652,2.95694777441885,3.6389570515948,0.00228635260467865,0.0282586359282159,0.0206420219373995,"Akt1/Akt2/Akt3/Camk1/Camk2a/Csnk1a1/Dstyk/Prkcd/Rock1/Trio",10,"MF"
"GO:0140996","histone H3 kinase activity","10/265","362/28366",0.0276243093922652,2.95694777441885,3.6389570515948,0.00228635260467865,0.0282586359282159,0.0206420219373995,"Akt1/Akt2/Akt3/Csnk1a1/Dstyk/Prkcd/Ptk2/Ret/Rock1/Trio",10,"MF"
"GO:1901681","sulfur compound binding","9/265","303/28366",0.0297029702970297,3.17945077526621,3.70386180324413,0.00231249066515678,0.0282586359282159,0.0206420219373995,"Apoh/Efemp2/Fbn1/Fstl1/Hmgb1/Pdcd5/Pf4/Sult1a1/Thbs1",9,"MF"
"GO:0035173","histone kinase activity","10/265","366/28366",0.0273224043715847,2.92463140529952,3.59883999777154,0.00247450225129452,0.0296455073635481,0.0216550867811946,"Akt1/Akt2/Akt3/Csnk1a1/Dstyk/Prkcd/Ptk2/Ret/Rock1/Trio",10,"MF"
"GO:0004866","endopeptidase inhibitor activity","7/265","197/28366",0.0355329949238579,3.80350541135907,3.83444259464728,0.00261888793917976,0.0307719332853622,0.0224779045791947,"C3/Cstb/Itih4/Kng2/Serpina1e/Serpina6/Thbs1",7,"MF"
"GO:0003727","single-stranded RNA binding","5/265","102/28366",0.0490196078431373,5.24713281539031,4.17284794301188,0.00273268171096248,0.031503179724492,0.0230120565133683,"Exosc10/Hmgb1/Hnrnpf/Rps7/Ssb",5,"MF"
"GO:0016860","intramolecular oxidoreductase activity","4/265","63/28366",0.0634920634920635,6.79628631326745,4.47257170750767,0.00287919101386095,0.0325775131383156,0.0237968224147572,"Creld1/Ptges3/Ptgis/Tmx3",4,"MF"
"GO:0046982","protein heterodimerization activity","9/265","319/28366",0.0282131661442006,3.0199798899864,3.52332433596625,0.00325365799398878,0.0350826374430471,0.0256267349054216,"Cav1/Hexa/Pef1/Ran/Rraga/Rragc/Sri/Tpm1/Tpm2",9,"MF"
"GO:0030414","peptidase inhibitor activity","7/265","205/28366",0.0341463414634146,3.65507593189139,3.70495795264122,0.00326466758818162,0.0350826374430471,0.0256267349054216,"C3/Cstb/Itih4/Kng2/Serpina1e/Serpina6/Thbs1",7,"MF"
"GO:0035925","mRNA 3'-UTR AU-rich region binding","3/265","32/28366",0.09375,10.035141509434,4.96603123406243,0.0032728483375674,0.0350826374430471,0.0256267349054216,"Exosc8/Hnrnpa0/Nudt21",3,"MF"
"GO:0047184","1-acylglycerophosphocholine O-acyltransferase activity","2/265","10/28366",0.2,21.4083018867925,6.26812760995584,0.0037238729858585,0.0385453037005669,0.0281561009028174,"Lpcat3/Mboat2",2,"MF"
"GO:0070883","pre-miRNA binding","2/265","10/28366",0.2,21.4083018867925,6.26812760995584,0.0037238729858585,0.0385453037005669,0.0281561009028174,"Ran/Xpo5",2,"MF"
"GO:0099106","ion channel regulator activity","6/265","158/28366",0.0379746835443038,4.06486744685933,3.75152232983704,0.00378513620627499,0.0385453037005669,0.0281561009028174,"Akt1/Cav1/Fxyd2/Lamp2/Stx8/Vamp8",6,"MF"
"GO:0001540","amyloid-beta binding","4/265","70/28366",0.0571428571428571,6.1166576819407,4.16223217921941,0.0042124879783452,0.0421939369634249,0.0308213097984187,"Apbb1/Cd36/Hsd17b10/Itm2a",4,"MF"
