Significant,-log10(p-value),Difference,Gene Name,Number Of Imputations,XIC S03,XIC S03bis,XIC S04,XIC S05,XIC S06,XIC S06bis,XIC S07,XIC S07bis,XIC S08,XIC S09,XIC S10,XIC S11,XIC S11bis,XIC S12,XIC S12bis,XIC S13,XIC S14,XIC S15
,0.038681868,0.038343804,Hlcs,0,-1.35167408,-1.126714706,-3.087852478,-1.488679886,-1.891988754,-1.487295151,-1.507221222,-1.997290611,-1.786899567,-1.991399765,-1.415610313,-1.967492104,-1.763687134,-1.598237038,-1.290944099,-2.143407822,-1.828924179,-1.299659729
,0.08756074,0.234056975,Hm13,2,0.827866554,0.53017807,-3.440377474,0.666727066,0.366544724,0.533411026,0.200550079,0.457442284,0.200836182,-2.95367837,0.35598278,0.364478111,0.522064209,0.194911003,0.736966133,-0.660253525,0.858606339,0.608898163
,0.101455325,0.213574512,Hmbs,3,0.187140465,-0.175542831,-2.618373871,-1.091461182,-0.583990097,-0.080194473,-0.378627777,-0.136536598,0.073680878,-3.508624554,-0.36260128,-1.892098427,-0.734729767,0.155962944,-0.258313179,-0.068065643,-3.224516153,-0.477996826
,0.14850965,-0.279432569,Hmga1,3,-1.491658211,-0.503204346,-2.031835556,-0.358860016,-3.745865107,-0.344711304,-2.322034836,-0.790986061,-1.744991302,-0.501859665,-0.180306435,-0.677220345,-0.581962585,-3.931871653,-3.023920774,-0.57286644,-0.05811882,-2.146871567
,0.921406348,0.873745952,Hmgb1,0,0.803040504,1.664150238,-0.313846588,2.067279816,2.352258682,2.424610138,1.971782684,2.113900185,1.939645767,0.4961586,2.203957558,2.104182243,2.278081894,2.472216606,2.241963387,1.832748413,2.265047073,2.135749817
,0.015970255,-0.048159684,Hmgb2,3,0.412922859,-1.864961624,-4.586852551,-1.731281281,-0.915307999,-1.06738472,-4.259588718,-1.206980705,-1.138519287,-3.793548584,-1.553589821,-0.701464653,-0.952148438,-1.37299633,-1.06964016,-2.147323608,-1.222799301,-1.252283096
,0.61913708,0.282931226,Hmgcl,0,-1.93292141,-2.466953278,-1.84056282,-2.068185806,-1.963432312,-2.357938766,-1.051063538,-1.723103523,-1.776367188,-1.737373352,-1.950293541,-1.955451012,-2.057249069,-1.752718925,-1.940012932,-1.606473923,-1.961305618,-1.47262764
,0.292477113,-0.08261105,Hmgcs1,0,1.440873146,1.565286636,1.304645538,1.123132706,1.344093323,1.272510529,1.201496124,0.920779228,1.237668991,1.425231934,1.529334068,1.397610664,1.28200531,1.37479496,1.245308876,1.103302002,1.145519257,1.651422501
,2.486861166,0.410562141,Cab39,0,2.180251122,2.224372864,2.19626236,2.446092606,2.700233459,2.930511475,2.831144333,2.5649786,2.580070496,2.382268906,2.71694088,2.736519814,2.650520325,2.774230003,2.718653679,2.006731033,2.32352829,2.949996948
,0.014865628,0.011864219,Hmgn5,0,-1.297955513,-1.206037521,-2.501495361,-1.589460373,-1.361188889,-1.303527832,-1.945039749,-1.292975426,-2.137979507,-1.673492432,-1.743906975,-1.222798347,-1.320690155,-1.957224846,-1.126320839,-1.230096817,-1.571828842,-2.095033646
,0.205280502,-0.668379545,Hmox2,2,1.369929314,-1.917818069,1.747930527,0.603286743,1.149074554,0.838056564,1.084011078,1.289317131,-2.432193756,-4.465912819,1.014815331,0.986611366,1.170179367,0.935505867,1.078598976,-3.94566083,1.072008133,1.094846725
,0.523002551,-0.876560007,Hnmt,1,1.041178703,1.141832352,1.290788651,0.897836685,0.687107086,-3.235558271,0.740980148,0.817578316,0.325426102,1.369319916,0.80959034,0.806990623,0.883909225,0.792584419,0.906424522,0.251649857,0.798854828,0.943029404
,0.054617729,-0.14898634,Hnrnpa0,1,1.659201622,0.325841904,0.984828949,1.730573654,1.466964722,1.621038437,1.988996506,1.311209679,2.278627396,-3.093967676,1.610007286,1.747357368,1.870595932,2.194680214,1.807902336,1.904153824,1.676294327,1.941070557
,0.253419471,0.091230495,Hnrnpa1,0,2.211016655,2.470790863,1.995901108,2.531003952,2.646579742,2.534812927,2.431440353,2.411108971,2.410715103,1.898212433,2.420990944,2.58913517,2.614896774,2.593970299,2.723889351,2.381649017,2.640079498,2.166969299
,0.113583296,-0.023597275,Hnrnpa2b1,0,4.511855125,4.355798721,4.1310215,4.55982399,4.347690582,4.41424942,4.369064331,4.295414925,4.484815598,4.284675598,4.366282463,4.319609642,4.440732956,4.582228661,4.595881462,4.452386856,4.527793884,4.25652504
,0.004520561,-0.001488038,Hnrnpa3,0,2.621972084,2.435964584,2.551870346,2.603586197,2.709028244,2.618337631,2.818727493,2.377951622,2.656108856,2.211265564,2.47160244,2.979781151,2.485626221,2.882340431,2.576842308,2.704061508,2.47959137,2.716747284
,1.064304566,0.550453901,Hnrnpab,0,0.530060768,0.44449234,1.18813324,1.544494629,1.722980499,1.566078186,1.519855499,1.623892784,0.574920654,1.83108902,1.501927376,1.628500938,1.763702393,1.741497993,1.64126873,0.246946335,2.028980255,1.419559479
,0.000441478,0.000241859,Hnrnpc,0,2.106591225,1.677560806,1.066713333,1.56565094,1.561031342,1.724515915,1.291194916,1.507573128,1.687152863,1.918951035,1.540177345,1.618548393,1.613039017,2.028515816,1.801465034,1.670707703,1.497432709,1.337272644
,0.456187194,0.174492529,Hnrnpd,0,1.143589973,2.110357285,1.913959503,2.063014984,1.815547943,1.832448959,1.94102478,1.964562416,2.184156418,2.06713295,2.070687294,1.775090218,2.191291809,1.687188148,1.996249199,1.69984436,2.211093903,2.040313721
,0.087708158,-0.269674344,Hnrnpdl,3,0.828722954,0.386425018,0.854221344,-2.487068415,-4.661185741,0.588449478,0.537448883,0.19148159,0.25879097,0.438316345,0.028004646,0.346844673,0.39497757,0.356181145,0.352602959,0.364164352,-2.511283636,0.198120117
,1.314125911,0.404522249,Oxct1,0,1.361081123,0.752801895,0.805952072,1.424282074,1.658267975,1.541259766,1.729156494,1.639382362,1.551279068,1.104471207,1.210043907,1.674502373,1.450241089,1.674330711,1.273406029,1.116966248,1.314512253,1.261318207
,0.151032539,0.034606082,Hnrnph1,0,1.125714302,0.810302734,1.137739182,0.861026764,1.01342392,1.200666428,1.095897675,0.842171669,0.919883728,0.950496674,1.105572701,1.452361107,1.09091568,1.173125267,1.126841545,1.084249496,0.664140701,1.118181229
,0.226035392,0.513506106,Hnrnph2,5,-3.651843071,-0.876432419,-4.799289703,-1.028982162,-1.76492691,-3.776967049,-1.570985794,-2.048569679,-0.573274612,-3.562995195,-1.23169589,-1.02541256,-1.582092285,-1.124865532,-0.740773201,-1.327329636,-5.101063728,-0.70016861
,0.628414636,0.143536602,Hnrnph3,0,0.708655357,0.601707458,0.704849243,1.130407333,0.639572144,1.004209518,1.007492065,0.995497704,1.043661118,0.829896927,0.989260674,0.65781498,0.820009232,0.805026054,0.74078083,1.281103134,1.185522079,1.007059097
,0.332496598,0.135056121,Hnrnpk,0,2.555184364,2.369524002,2.980007172,3.004579544,2.478662491,3.263767242,2.932626724,2.92577076,2.570337296,2.992378235,2.873116493,2.64029026,3.025808334,3.208104134,2.889966011,2.836835861,3.178710938,3.121282578
,0.274288157,0.067951509,Hnrnpl,0,1.202239037,1.370801926,1.420902252,1.3748703,1.347394943,1.730073929,1.36561203,1.376805305,1.431798935,1.094703674,1.524695396,1.425280571,1.724748611,1.542943001,1.682900429,1.456382751,1.69039917,1.494670868
,0.157079154,0.323866776,Hnrnpll,3,-4.333576202,-0.994449615,-1.55166626,-0.948879242,-0.749929428,-0.738361359,-2.686147928,-1.019316673,-1.14499855,-1.527227402,-3.566951036,-1.127575874,-0.694366455,-1.428866386,-1.106274605,-1.247489929,-1.450489044,-1.049753189
,0.316775239,-0.087552786,Hnrnpm,0,1.343302727,1.889492035,1.53673172,1.413799286,1.731170654,1.55241394,1.336210251,1.416146278,1.477174759,1.459754944,1.235079765,1.717123985,1.617046356,1.820456505,1.723814964,1.345142365,1.718427658,1.427591324
,0.114246932,-0.048304592,Hnrnpr,0,0.536528587,0.452505112,0.466024399,0.810462952,1.045528412,0.652830124,0.524349213,0.166769981,0.26997757,0.56879425,0.398280144,0.67800808,0.562643051,0.794880867,0.756171227,0.468891144,0.887090683,0.451845169
,0.578460979,-0.078268494,Hnrnpu,0,2.591090202,2.792453766,2.511293411,2.749185562,2.699371338,2.610269547,2.685661316,2.494719505,2.469989777,2.563076019,2.556073189,2.58765316,2.735385895,2.745253563,2.772953987,2.485084534,2.671379089,2.861066818
,0.111822771,0.024384124,Hnrnpul1,0,-0.128340721,-0.157541275,-0.431276321,0.044643402,-0.143135071,-0.025604248,-0.217235565,-0.20802021,-0.200965881,-0.169818878,-0.041432381,-0.080586433,-0.304584503,0.177973747,0.29779911,-0.161512375,-0.165348053,-0.415657043
,0.014194977,-0.003797156,Hnrnpul2,0,0.730410576,0.694990158,0.494905472,0.968666077,0.769220352,0.937854767,0.640863419,0.576844215,0.731884003,0.687999725,0.684454918,1.011649132,0.85111618,0.947676659,1.00423336,0.810897827,1.100090027,0.615823746
,0.134343576,-0.092429672,Hook3,0,-0.182671547,0.30150032,-0.536661148,0.472074509,0.58565712,-0.075428009,-0.384513855,-0.150967598,0.005905151,-0.678585052,0.145848274,0.398495674,-0.293361664,0.075585365,-0.215912819,-0.00069046,0.542539597,-0.047229767
,0.439920982,1.664626224,Hp,2,-2.188527107,-1.822593689,-1.68355751,1.436056137,2.423158646,2.220695496,-1.454872131,-1.368073463,3.639135361,3.517303467,-4.777552605,-3.144101143,-2.359162331,-1.933548927,-2.055682182,3.724647522,-1.818330765,-0.548791885
,0.075494175,0.102068595,Hp1bp3,0,1.725743294,2.282064438,-0.291351318,1.649246216,1.855953217,1.641542435,1.440288544,1.707024574,1.507316589,0.253543854,1.69879055,1.798953056,1.886207581,1.88704586,2.029938698,0.29942131,2.663864136,1.980243683
,0.79801671,2.037296057,Hpcal1,1,0.514769554,2.356586456,-3.626411438,2.114370346,3.111682892,3.325269699,3.023191452,2.78050518,2.594711304,-1.440132141,3.244645119,3.104773521,3.364429474,3.437838554,3.218205452,2.139684677,2.535718918,3.531715393
,0.168051685,0.065294777,Hprt1,0,3.515757561,3.746814728,2.898979187,3.524169922,3.689886093,3.621383667,3.260450363,3.451987267,3.514862061,3.338716507,3.529789925,3.434288979,3.525835037,3.59625721,3.515965462,3.511621475,3.32311058,3.799646378
,0.021551983,-0.021205051,Hpx,0,4.934920311,4.117521286,4.835229874,5.127176285,4.203273773,4.42265892,4.551988602,5.238003731,4.593687057,5.821464539,4.296471596,4.011170387,4.469100952,4.871159554,5.00744915,4.503761292,4.800476074,4.304534912
,0.538772349,-0.171169724,Hras,0,0.963583946,1.119480133,0.664087296,1.197546005,0.911682129,1.119314194,0.988737106,0.435061455,0.564105988,0.946779251,0.739352226,0.516306877,0.907266617,0.711728096,0.945900917,1.241651535,1.161869049,1.28455925
,0.078802515,0.043482883,Hrg,0,1.821612358,1.925857544,1.81444931,2.540344238,1.713186264,1.997743607,1.906404495,2.039809227,2.670875549,2.233940125,1.92138195,1.745053291,1.857538223,2.131186485,2.343115807,2.504371643,2.284435272,2.076562881
,0.157971783,0.258192216,Hs1bp3,2,-1.648657799,-0.848997116,-3.620457172,-0.766363144,-1.130693436,-1.152418137,-1.151748657,-1.39716053,-1.142608643,-3.300451279,-0.965405464,-1.178153038,-1.381692886,-1.316788673,-1.387494087,-1.073637009,-1.514331818,-1.163923264
,0.77588321,-0.563788414,Hscb,3,-2.573498726,-2.29186821,-2.727466583,-1.770858765,-3.550804377,-2.783901215,-2.456899643,-4.05891037,-2.509550095,-2.147760391,-2.825154305,-3.211016178,-3.434379578,-2.181614876,-2.320157051,-2.382860184,-2.526838303,-2.284849167
,0.033559146,0.057216857,Hsd11b1,3,-1.326973915,-0.208921432,-2.4199121,-0.770397186,-1.744812012,-1.013410568,-0.581455231,-1.151812553,-0.276634216,-0.191802979,-2.91041255,-2.497287273,-1.272451401,-0.72727108,-0.5034132,0.032941818,-1.091255188,-0.962596893
,0.29412865,0.197362185,Hsd17b10,0,1.706248283,2.549440384,1.699440002,2.782773972,2.748703003,1.769845963,2.522708893,2.750138283,2.498620987,1.89802742,2.484820366,2.848477364,2.579000473,2.675637245,2.782551765,2.656919479,2.80352211,2.499551773
,0.631725668,-0.38048264,Hsd17b11,0,4.147286415,3.121519089,2.79617691,2.856241226,3.460638046,3.002428055,3.022735596,2.794175148,2.416612625,2.36643219,2.885741234,3.286280632,2.928724289,3.369141579,3.245520592,2.466100693,2.899856567,3.105249405
,0.057772074,-0.021128212,Hsd17b12,0,1.541867256,1.194351196,1.527338028,1.021203995,1.409427643,1.370103836,1.006153107,1.199027061,1.518699646,1.430179596,1.166842461,1.734379768,1.329030991,1.611796379,1.512787819,1.453594208,1.281198502,1.164039612
,1.045434842,0.210988488,Hsd17b4,0,1.596859932,2.013834,1.633378983,2.067962646,2.056280136,2.054368973,1.984523773,2.100474358,2.233840942,1.806184769,2.037308693,2.120516777,2.254066467,2.267191887,2.187973976,1.770545959,1.859340668,2.054977417
,0.134430607,0.28457519,Hsd17b7,2,-0.551320076,-1.089984894,-4.373393059,-1.161735535,-1.130867004,-0.906656265,-1.468076706,-1.065400124,-1.408618927,-3.713903427,-0.873209953,-1.084630013,-1.11715126,-0.846512794,-0.755452156,-1.598247528,-1.416326523,-0.610750198
,0.102195365,0.073972395,Hsd17b8,0,-0.060780525,-0.036130905,-0.266033173,-0.314508438,-0.444261551,-0.273601532,0.989906311,0.134560585,-0.330497742,-0.467374802,-0.276467323,-0.120402336,-0.214458466,-0.145129204,-0.492331505,-0.127264023,0.083055496,-0.036077499
,0.056595077,-0.03320963,Hsdl1,0,-0.282692909,0.024181366,-0.762788773,-0.303726196,-0.161624908,0.012468338,-0.696222305,-0.495261192,-0.406122208,-0.837757111,0.033255577,-0.094676018,0.018156052,-0.196825981,-0.466170311,-0.386619568,-0.71018219,-0.179107666
,0.118618143,0.045516184,Hsdl2,0,-0.900620461,-0.644180298,-0.899341583,-0.812997818,-0.789445877,-1.044679642,-0.34066391,-0.569622993,-0.756612778,-0.739334106,-1.141022682,-0.641629219,-1.066513062,-0.734301567,-0.673596382,-1.117753983,-0.765325546,-0.876060486
,0.458782909,0.100273439,Hsp90aa1,0,4.57838726,4.360549927,4.272636414,4.54942131,4.763122559,4.614871979,4.712522507,4.357020378,4.406490326,4.361200333,4.568427086,4.704737663,4.63417244,4.695206642,4.473105431,4.4316082,4.487924576,4.612699509
,0.83176138,0.170676947,Hsp90ab1,0,5.150034904,5.003509521,5.083238602,5.503582001,5.417247772,5.322034836,5.609228134,5.285206795,5.251916885,5.182296753,5.422446251,5.40264225,5.480009079,5.426428795,5.273402214,5.293031693,5.512178421,5.472476959
,0.033355704,-0.008358513,Hsp90b1,0,3.800597191,3.650733948,3.368059158,3.741386414,3.695238113,3.736370087,3.435081482,3.550723076,3.689483643,3.639057159,3.676896095,3.703572273,3.709657669,3.797013283,3.769478798,3.552471161,3.864826202,3.28253746
,0.015022855,0.00681826,Hspa12a,0,5.811161995,5.966890335,5.325136185,5.674507141,5.898841858,5.808265686,5.557228088,5.485424995,5.599004745,5.47240448,6.087525368,6.010615349,5.927114487,5.629750252,5.763310432,5.827486038,5.733634949,5.974309921
,0.345538251,0.140049287,Hspa12b,0,-0.710083961,0.151758194,-0.397651672,0.239585876,0.132410049,0.001094818,-0.223861694,-0.001130104,-0.140275955,-0.148813248,0.107235909,-0.056624413,0.262229919,0.417920113,0.424511909,-0.171154022,-0.081123352,-0.559911728
,0.273373863,0.103501354,Hspa2,0,2.044796944,1.671575546,1.366973877,1.646860123,1.817705154,1.95042038,1.339099884,1.663805962,1.70716095,2.000593185,2.02358532,1.873944283,1.857963562,1.8029356,1.918169975,1.725276947,2.080141068,1.966573715
,0.140893771,-0.042125055,Hspa4,0,3.657546043,3.80138588,3.315979004,3.537355423,3.655036926,3.65404129,3.317741394,3.600440025,3.427587509,3.341876984,3.7548666,3.764927864,3.669542313,3.596806526,3.580492973,3.348175049,3.515895844,3.62689209
,0.087011733,-0.017528636,Hspa4l,0,3.036847115,3.192422867,2.985887527,3.114871979,3.168506622,3.158851624,2.91636467,2.941161156,2.95923996,3.063230515,3.247496605,3.17361927,3.159025192,3.043942451,2.873122215,3.137557983,3.160118103,3.119876862
,0.333549526,-0.055028541,Hspa5,0,3.468554497,3.220722198,3.489334106,3.273479462,3.4272995,3.307449341,3.281103134,3.155533791,3.43945694,3.323659897,3.221455574,3.470730782,3.360771179,3.492486,3.508677483,3.257078171,3.483043671,3.110164642
,0.114233584,0.065833398,Hspa8,0,7.226685524,7.280973434,6.465021133,6.867694855,7.396793365,7.054388046,7.127202988,7.029459953,7.066545486,6.332494736,7.17460537,7.537169456,7.110477448,7.303700447,7.14911747,6.813983917,6.875,7.342685699
,0.474709639,-0.23149991,Hspa9,0,3.873538017,3.402292252,4.024442673,3.032068253,3.093154907,3.173343658,3.259649277,3.874960899,3.222366333,3.70359993,3.134022713,3.644106865,3.185693741,3.549614906,3.551386833,3.292261124,3.234321594,3.225172043
,0.660673053,0.198820829,Hspb1,0,4.904969215,5.648643494,5.215578079,5.581064224,5.489400864,5.551862717,5.548700333,5.715416908,5.617801666,5.204971313,5.626538277,5.386389732,5.480026245,5.538294792,5.589249611,5.367101669,5.996564865,5.519500732
,0.707537893,0.948562179,Hspb6,0,-0.896605492,-0.404895782,-0.596916199,-0.887346268,-0.692895889,-0.983905792,2.090696335,2.157538414,-0.117498398,-0.099363327,-0.589722633,-0.228804588,-0.44483757,-0.920155525,-0.653014183,-0.042419434,-0.077968597,-0.871932983
,0.042188307,-0.027401618,Hspb8,0,1.308632851,2.193252563,0.967863083,1.499639511,1.828691483,1.80163765,1.314622879,1.273554802,1.273010254,1.228702545,1.534398079,1.624585152,1.751976013,1.435406685,1.530020714,1.565299988,1.845380783,1.700845718
,0.216684268,0.218935047,Hspbp1,0,-0.181855202,-1.358167648,-1.681373596,0.189735413,-0.545879364,0.174825668,-0.446498871,-0.47509861,-0.932529449,-1.339567184,-0.20811367,-0.996815681,-0.085638046,-0.532147408,-0.569857597,-1.52705574,0.197145462,-0.275434494
,0.309024978,-0.123106582,Hspd1,0,4.229119301,4.142650604,3.942201614,4.659805298,3.797904968,4.026285172,4.375156403,4.456522942,4.316108704,3.958219528,3.912165642,4.002322197,4.058385849,4.138661385,4.09732151,4.270246506,3.968505859,3.995542526
,0.845194859,2.036167298,Hspe1,1,2.661625862,3.839626312,-3.494143009,3.674402237,3.305522919,3.649799347,3.657558441,3.939145088,3.577196121,4.180618286,3.635975838,3.309954643,3.778301239,3.440455437,3.856692314,3.875963211,3.731891632,3.521940231
,0.119591807,0.051904712,Hspg2,0,3.991690636,4.419029236,4.0038414,3.828824997,4.257604599,3.896623611,3.850587845,4.043814659,4.085964203,4.015577316,4.639086723,4.570324898,4.579082489,4.065121651,4.14139843,3.919654846,3.986598969,4.798988342
,0.190622728,0.046412093,Hsph1,0,2.740389824,2.872556686,2.460971832,2.424160004,2.680353165,2.666378021,2.645305634,2.718203545,2.533742905,2.572813034,2.879725456,2.668437004,2.720314026,2.566487312,2.594826698,2.693861008,2.686487198,2.559408188
,0.390629657,0.214935405,Htatip2,1,-1.843008995,-1.675779343,-0.89024353,-0.903770447,-1.182979584,-1.212036133,-1.51121521,-1.468708992,-0.610897064,-0.897926331,-0.909092903,-1.200055122,-2.621210814,-1.160813332,-1.078217506,-0.843229294,-1.990760803,-1.196750641
,0.175487649,0.29250764,Htatsf1,5,-2.726001024,-1.141962051,-3.29361248,-1.45526886,-1.346075058,-0.981191635,-2.329277992,-1.285910606,-1.359542847,-4.079961777,-1.649964333,-2.007761955,-1.559335709,-1.281485558,-1.006386757,-4.734410286,-1.189292908,-1.372581482
,0.138661902,0.171227115,Htra1,5,-3.318913937,-3.748846054,-4.096168041,-4.455360413,-4.45277977,-4.051010132,-3.603147507,-4.198407173,-4.338529587,-1.943409681,-3.547881126,-4.423211098,-3.166433334,-3.390944242,-3.488547325,-3.287021637,-3.340608597,-4.138948441
,0.923343672,0.239523172,Htra2,0,0.043786049,-0.334299088,-0.354867935,-0.274015427,-0.153097153,-0.056707382,0.18529129,0.423203468,-0.302145004,-0.081857681,0.053030968,-0.000285149,-0.029470444,0.593960762,0.043496132,0.061447144,0.017473221,0.003295898
,0.8322548,1.12289192,Htt,1,-4.930552959,-0.699035645,-1.631990433,-1.537830353,-0.878541946,-0.685115814,-1.147375107,-1.255942345,-1.842128754,-1.09359169,-0.636027336,-1.751872063,-0.878126144,-0.477692604,-1.031571388,-0.55553627,-0.580657959,-0.488290787
,0.088870448,0.027216332,Huwe1,0,-0.094399452,-0.257974625,-0.339330673,-0.268703461,-0.004671097,-0.144992828,-0.257423401,-0.196726799,-0.608234406,-0.284891129,0.006739616,0.014380455,-0.184932709,0.154744148,-0.117779732,-0.598417282,-0.340171814,-0.010408401
,0.632470985,-0.295326131,Hykk,0,-2.304291725,-2.48651886,-2.641874313,-2.169019699,-2.763406754,-2.065517426,-3.006277084,-3.351019859,-2.798154831,-2.561714172,-2.324175835,-2.706318855,-1.584630966,-2.58157444,-2.599675179,-2.702354431,-2.718677521,-2.458555222
,0.320465635,0.191542728,Hyou1,0,0.260359764,1.121011734,0.118186951,1.163747787,0.975502014,1.024927139,0.922529221,0.814230919,0.976608276,0.163446426,1.124341011,1.033925056,1.01411438,1.22906971,1.269570351,0.989868164,1.135156631,0.636386871
,0.293072402,0.529537865,Iah1,7,-3.291628361,-1.546178818,-3.45114851,-2.757856846,-1.118185043,-1.561948776,-1.233722687,-2.194493294,-3.029193878,-4.975405216,-1.512207985,-1.69066906,-1.726257324,-1.062169075,-1.140719414,-4.242078304,-4.083906651,-1.097400665
,0.763372213,0.893876076,Iars1,1,-3.870828629,-0.739589691,-0.508199692,-0.524246216,-0.45391655,-0.416685104,-0.308416367,-0.391310692,-0.550731659,-0.90281105,-0.594008446,-0.607642174,-0.507200241,-0.658173561,-0.418297768,-0.818323135,-0.440536499,-0.683229446
,0.077737898,0.068304845,Iars2,0,0.9109869,1.042951584,0.922260284,0.81807518,1.277776718,1.143405914,1.291635513,1.337445259,0.92539978,-0.381288528,1.34873867,1.007424355,0.923217773,1.218159676,1.464575768,0.804002762,0.635953903,1.613489151
,0.21228556,0.416624836,Icam1,1,-1.859066963,-1.28181839,-5.561615467,-0.794345856,-2.176366806,-1.43986702,-2.087200165,-1.813794136,-1.971355438,-2.059144974,-2.155379295,-1.607893944,-1.516454697,-1.413624763,-1.138829231,-2.854801178,-1.015813828,-1.712530136
,0.874508451,0.422020606,Ide,0,0.371443748,0.208625793,0.56552887,0.604366302,1.339860916,1.221538544,1.27440834,0.816246986,0.252128601,0.162248611,0.95015049,0.119832039,1.071598053,1.016442299,0.979468346,0.459779739,0.117938995,0.604043961
,1.277761849,-0.139738526,Idh1,0,3.963562965,3.994785309,3.823064804,4.038978577,3.915653229,3.936752319,3.66211319,3.717698097,3.842140198,3.764835358,3.868323326,3.840970039,3.878837585,4.05949688,4.091565132,3.8383255,3.891773224,3.927906036
,1.291785943,0.447871787,Idh2,0,1.852507591,2.395557404,2.278053284,1.802080154,2.532718658,2.539028168,2.835723877,2.992875099,2.521615982,2.012645721,2.274842262,2.56589222,2.380748749,2.572058678,2.592410088,2.082775116,2.441135406,2.333938599
,0.575174238,0.39808413,Idh3a,0,3.346640587,3.775671005,3.643661499,3.725818634,3.643672943,3.580097198,5.240842819,4.573403358,3.821947098,3.55506134,3.732199669,3.553919792,3.612268448,3.709687233,3.498148918,3.973680496,3.624492645,4.041835785
,0.492680563,0.407065562,Idh3b,0,1.017544746,0.911706924,0.867448807,0.569366455,0.940011978,0.924808502,2.596609116,1.942374229,1.111793518,0.53150177,0.692976952,1.176848412,0.925779343,1.030694008,0.706246376,1.026527405,0.202507019,1.003610611
,0.319037203,0.590511697,Idh3g,0,3.446314812,2.28062439,0.82403183,2.01632309,3.345607758,2.540931702,4.439113617,4.19166851,1.22718811,0.875434875,2.506402016,2.953564644,2.911758423,3.31169796,2.79534626,1.194971085,1.970939636,1.98620224
,1.174446662,-0.250417675,Idi1,0,1.660290718,1.700458527,1.398738861,1.31521225,1.525150299,1.387880325,1.073589325,1.006308556,1.379730225,1.358465195,1.146677971,1.969471931,1.461690903,1.558543205,1.356293678,1.366973877,1.110622406,1.610797882
,0.278250268,-0.960022679,Ifi35,6,-0.61130619,1.196493149,-2.869386435,0.985584259,0.478343964,0.779478073,-4.740741253,-3.93211031,1.359113693,-3.01412344,0.077303886,0.451838493,-3.762782097,0.891112328,1.121720314,1.000835419,-3.504343271,0.615203857
,0.020401694,-0.041539703,Ifi47,0,-1.244626045,-0.979509354,0.233703613,0.655078888,-1.287092209,0.855350494,-0.277570724,-1.444104195,0.712955475,-2.001981735,0.814797401,-0.071173668,0.399671555,-1.245686531,0.698393822,-0.102058411,0.541826248,0.35789299
,0.931231799,1.31620247,Ifitm3,4,-3.573666573,-3.582722902,-3.902746916,-1.523263931,-0.790864944,-1.093999863,-1.37918663,-1.500994682,-2.782737732,-4.290276527,-0.967722893,-1.461712837,-1.738069534,-0.919516563,-0.990344048,-1.719841003,-4.276008606,-1.756786346
,0.213039188,-0.085718053,Ift22,0,-0.574673653,-0.691970825,-1.160289764,-0.826793671,-0.875825882,-0.88999939,-0.712432861,-1.038676262,-1.050411224,-1.274539948,-0.45216465,-0.989727974,-0.534212112,-0.843380928,-0.742997169,-1.568431854,-0.821815491,-0.451978683
,0.195919005,-0.119955233,Igbp1,0,-0.690953255,-1.21859169,-1.116203308,-1.556722641,-1.402462006,-1.270952225,-1.540149689,-1.384274483,-0.389268875,-1.254894257,-1.617009163,-0.998900414,-1.516517639,-1.253441811,-1.441664696,-1.196683884,-1.725057602,-0.689592361
,0.583958977,-0.498669386,Igf2bp2,2,-2.116587639,-2.225254059,-1.99779892,-2.039934158,-2.355234146,-2.190446854,-2.936478615,-4.295988083,-2.136932373,-2.245491028,-1.994370461,-2.227248192,-2.554866791,-2.252957344,-2.434571266,-2.378036499,-2.471967697,-2.813776016
,0.218515387,-0.309345509,Igfals,7,-0.865979195,-1.435350418,-3.456740141,-1.607767105,-3.071716309,-1.903203964,-1.444770813,-1.848784447,-3.500373363,-1.666845322,-1.61993885,-1.562821388,-3.194138765,-1.654040337,-1.553195,-3.433870792,-3.818535328,-3.476741552
,0.191763451,-0.090449299,Igfbp6,0,1.552430153,1.528705597,1.341236115,0.797199249,1.080827713,1.160284042,0.870332718,0.994137764,1.669576645,1.4168396,1.309105873,0.994320869,0.991167068,1.088446617,1.070120811,1.595804214,1.019233704,1.093090057
,0.154875661,0.312819617,Igfbp7,5,-4.533929825,-1.994333267,-0.979982376,-1.296808243,-4.167579651,-1.889684677,-1.426008224,-1.309130669,-1.753917694,-1.356262207,-1.316523552,-3.677369118,-1.341737747,-0.670018196,-1.158747673,-4.031621456,-3.147269487,-1.38253212
,0.270781736,0.247960533,Igha,0,1.043532372,1.232276917,0.297559738,1.799167633,0.807695389,0.891540527,1.932561874,2.083788872,1.687685013,1.491518021,0.492873192,0.280610085,0.472082138,0.369076729,0.747181892,1.395664215,0.808776855,0.212949753
,0.454098272,0.237496138,Ighg1,0,3.482426643,3.561790466,3.356151581,4.117710114,3.38366127,3.500053406,4.294483185,4.511878014,3.736557007,3.747117996,3.895359993,3.516848564,3.922397614,3.34963131,3.52175808,3.44046402,5.024841309,3.29816246
,0.307249356,0.305929899,Ighg2b,0,2.227446556,3.37972641,2.365509033,3.888994217,3.780017853,3.8478508,2.88781929,2.892731667,3.486780167,2.229110718,3.775132179,2.861506462,3.13904953,3.459639549,3.469508171,3.336490631,4.61104393,2.442895889
